plotID,siteID,eventID,year,plotType,totalSampledAreaTrees,n_tree_stems,n_mapped,frac_stems_unmapped,coverage_ok,agb_mg_ha
BART_070,BART,vst_BART_2018,2018,tower,800.0,107,107,0.0,True,315.6474842245612
BART_070,BART,vst_BART_2019,2019,tower,800.0,103,103,0.0,True,308.97971462447174
BART_070,BART,vst_BART_2024,2024,tower,800.0,103,103,0.0,True,337.09701138517676
BART_071,BART,vst_BART_2015,2015,tower,800.0,98,96,0.020408163265306145,True,146.08113751758663
BART_071,BART,vst_BART_2016,2016,tower,800.0,96,96,0.0,True,154.5666292234541
BART_071,BART,vst_BART_2017,2017,tower,800.0,98,98,0.0,True,155.88002016470153
BART_071,BART,vst_BART_2018,2018,tower,800.0,103,103,0.0,True,164.76408640175555
BART_071,BART,vst_BART_2019,2019,tower,800.0,102,102,0.0,True,169.61248955496117
BART_071,BART,vst_BART_2020,2020,tower,800.0,102,102,0.0,True,166.68354989665298
BART_071,BART,vst_BART_2021,2021,tower,800.0,101,101,0.0,True,174.39538554389938
BART_071,BART,vst_BART_2022,2022,tower,800.0,101,101,0.0,True,174.79648993177324
BART_071,BART,vst_BART_2023,2023,tower,800.0,106,106,0.0,True,170.37108762421568
BART_071,BART,vst_BART_2024,2024,tower,800.0,107,107,0.0,True,176.12980723383134
BART_071,BART,vst_BART_2025,2025,tower,800.0,103,103,0.0,True,180.13512716475225
BART_072,BART,vst_BART_2015,2015,tower,800.0,55,55,0.0,True,273.8973802195369
BART_072,BART,vst_BART_2016,2016,tower,800.0,59,59,0.0,True,248.84796447463043
BART_072,BART,vst_BART_2017,2017,tower,800.0,58,58,0.0,True,253.81578440419852
BART_072,BART,vst_BART_2018,2018,tower,800.0,59,59,0.0,True,259.58283871101787
BART_072,BART,vst_BART_2019,2019,tower,800.0,59,59,0.0,True,259.50686520438217
BART_072,BART,vst_BART_2024,2024,tower,800.0,62,62,0.0,True,273.1808004268578
BART_073,BART,vst_BART_2015,2015,tower,800.0,88,88,0.0,True,217.6010727432566
BART_073,BART,vst_BART_2016,2016,tower,800.0,89,89,0.0,True,211.1327723922968
BART_073,BART,vst_BART_2017,2017,tower,800.0,92,92,0.0,True,205.7651300653882
BART_073,BART,vst_BART_2018,2018,tower,800.0,92,92,0.0,True,227.81829105123435
BART_073,BART,vst_BART_2019,2019,tower,800.0,89,89,0.0,True,225.91749182177992
BART_073,BART,vst_BART_2020,2020,tower,800.0,85,85,0.0,True,222.71001059725577
BART_073,BART,vst_BART_2021,2021,tower,800.0,86,86,0.0,True,227.33240587318207
BART_073,BART,vst_BART_2022,2022,tower,800.0,87,87,0.0,True,226.96286749203898
BART_073,BART,vst_BART_2023,2023,tower,800.0,86,86,0.0,True,228.23130314752652
BART_073,BART,vst_BART_2024,2024,tower,800.0,87,87,0.0,True,223.7483313685448
BART_073,BART,vst_BART_2025,2025,tower,800.0,86,86,0.0,True,223.30231641364352
BART_074,BART,vst_BART_2015,2015,tower,800.0,54,54,0.0,True,248.1910583112662
BART_074,BART,vst_BART_2016,2016,tower,800.0,57,57,0.0,True,270.5692654406481
BART_074,BART,vst_BART_2017,2017,tower,800.0,55,55,0.0,True,265.3942089701538
BART_074,BART,vst_BART_2018,2018,tower,800.0,56,56,0.0,True,272.36768382535763
BART_074,BART,vst_BART_2019,2019,tower,800.0,61,61,0.0,True,273.65516670775304
BART_074,BART,vst_BART_2024,2024,tower,800.0,62,62,0.0,True,272.9175192192148
BART_075,BART,vst_BART_2015,2015,tower,800.0,105,104,0.00952380952380949,True,275.0679601433752
BART_075,BART,vst_BART_2016,2016,tower,800.0,107,107,0.0,True,271.27914446671485
BART_075,BART,vst_BART_2017,2017,tower,800.0,108,108,0.0,True,270.4848447195372
BART_075,BART,vst_BART_2018,2018,tower,800.0,108,108,0.0,True,271.48873498857364
BART_075,BART,vst_BART_2019,2019,tower,800.0,101,101,0.0,True,277.43951360914645
BLAN_001,BLAN,vst_BLAN_2015,2015,distributed,400.0,53,19,0.6415094339622642,False,239.6995265675428
BLAN_001,BLAN,vst_BLAN_2019,2019,distributed,400.0,54,17,0.6851851851851851,False,216.05344170863225
BLAN_001,BLAN,vst_BLAN_2023,2023,distributed,400.0,56,17,0.6964285714285714,False,249.39796088551847
BLAN_005,BLAN,vst_BLAN_2015,2015,distributed,400.0,37,14,0.6216216216216216,False,68.93121981341629
BLAN_005,BLAN,vst_BLAN_2019,2019,distributed,400.0,45,12,0.7333333333333334,False,89.38502616034052
BLAN_005,BLAN,vst_BLAN_2023,2023,distributed,400.0,44,12,0.7272727272727273,False,94.78765981972694
BLAN_007,BLAN,vst_BLAN_2015,2015,distributed,400.0,38,8,0.7894736842105263,False,146.67836924284666
BLAN_007,BLAN,vst_BLAN_2019,2019,distributed,400.0,39,8,0.7948717948717949,False,147.85763779944176
BLAN_007,BLAN,vst_BLAN_2023,2023,distributed,400.0,39,4,0.8974358974358975,False,119.90437241261043
BLAN_009,BLAN,vst_BLAN_2015,2015,distributed,400.0,28,13,0.5357142857142857,False,87.81721668940739
BLAN_009,BLAN,vst_BLAN_2019,2019,distributed,400.0,30,13,0.5666666666666667,False,103.32934805175928
BLAN_009,BLAN,vst_BLAN_2023,2023,distributed,400.0,33,13,0.6060606060606061,False,117.38423805094278
BLAN_011,BLAN,vst_BLAN_2015,2015,distributed,400.0,48,9,0.8125,False,226.19948545871867
BLAN_011,BLAN,vst_BLAN_2019,2019,distributed,400.0,50,9,0.8200000000000001,False,152.81184662360957
BLAN_011,BLAN,vst_BLAN_2023,2023,distributed,400.0,45,7,0.8444444444444444,False,161.722699910255
BLAN_012,BLAN,vst_BLAN_2015,2015,distributed,400.0,45,21,0.5333333333333333,False,102.57543631182327
BLAN_012,BLAN,vst_BLAN_2019,2019,distributed,400.0,54,20,0.6296296296296297,False,114.25741094468704
BLAN_012,BLAN,vst_BLAN_2023,2023,distributed,400.0,60,19,0.6833333333333333,False,121.88025116164557
BLAN_013,BLAN,vst_BLAN_2015,2015,distributed,400.0,43,18,0.5813953488372092,False,195.5005871667442
BLAN_013,BLAN,vst_BLAN_2019,2019,distributed,400.0,54,17,0.6851851851851851,False,216.27358394980368
BLAN_013,BLAN,vst_BLAN_2023,2023,distributed,400.0,72,15,0.7916666666666666,False,185.99350300001765
BLAN_015,BLAN,vst_BLAN_2015,2015,distributed,400.0,34,27,0.20588235294117652,False,103.01378894070679
BLAN_015,BLAN,vst_BLAN_2019,2019,distributed,400.0,31,21,0.32258064516129037,False,108.14911541370647
BLAN_015,BLAN,vst_BLAN_2023,2023,distributed,400.0,35,20,0.4285714285714286,False,125.25629095652977
BLAN_017,BLAN,vst_BLAN_2015,2015,distributed,400.0,30,13,0.5666666666666667,False,410.80762894247033
BLAN_017,BLAN,vst_BLAN_2019,2019,distributed,400.0,34,12,0.6470588235294117,False,449.6789618275472
BLAN_017,BLAN,vst_BLAN_2023,2023,distributed,400.0,31,10,0.6774193548387097,False,368.130258853577
BLAN_018,BLAN,vst_BLAN_2015,2015,distributed,400.0,32,7,0.78125,False,54.83799654260597
BLAN_018,BLAN,vst_BLAN_2019,2019,distributed,400.0,26,7,0.7307692307692308,False,59.81462825501041
BLAN_018,BLAN,vst_BLAN_2023,2023,distributed,400.0,29,7,0.7586206896551724,False,64.70158384237097
BLAN_032,BLAN,vst_BLAN_2015,2015,tower,400.0,1,1,0.0,True,0.003445564948200488
BLAN_035,BLAN,vst_BLAN_2015,2015,tower,400.0,4,1,0.75,False,0.009851669992080692
BLAN_036,BLAN,vst_BLAN_2015,2015,tower,400.0,25,25,0.0,True,32.26226845451732
BLAN_036,BLAN,vst_BLAN_2016,2016,tower,400.0,20,20,0.0,True,32.811909216353335
BLAN_036,BLAN,vst_BLAN_2017,2017,tower,400.0,21,21,0.0,True,37.838644304949554
BLAN_036,BLAN,vst_BLAN_2018,2018,tower,400.0,21,21,0.0,True,42.599084241775635
BLAN_036,BLAN,vst_BLAN_2019,2019,tower,400.0,21,21,0.0,True,44.504580396289654
BLAN_036,BLAN,vst_BLAN_2020,2020,tower,400.0,21,21,0.0,True,52.73119790624189
BLAN_036,BLAN,vst_BLAN_2021,2021,tower,400.0,21,21,0.0,True,56.273879358548626
BLAN_036,BLAN,vst_BLAN_2022,2022,tower,400.0,23,23,0.0,True,60.012270450084756
BLAN_036,BLAN,vst_BLAN_2023,2023,tower,400.0,22,22,0.0,True,67.11022238226218
BLAN_036,BLAN,vst_BLAN_2024,2024,tower,400.0,20,20,0.0,True,72.49544912916204
BLAN_036,BLAN,vst_BLAN_2025,2025,tower,400.0,20,20,0.0,True,76.39093587052693
BLAN_041,BLAN,vst_BLAN_2015,2015,tower,400.0,2,1,0.5,False,0.02746772269530744
BLAN_047,BLAN,vst_BLAN_2015,2015,tower,400.0,19,19,0.0,True,31.054618691804336
BLAN_047,BLAN,vst_BLAN_2016,2016,tower,400.0,14,14,0.0,True,36.56908695583054
BLAN_047,BLAN,vst_BLAN_2017,2017,tower,400.0,20,20,0.0,True,44.554296384492105
BLAN_047,BLAN,vst_BLAN_2018,2018,tower,400.0,22,22,0.0,True,50.71008671073459
BLAN_047,BLAN,vst_BLAN_2019,2019,tower,400.0,21,21,0.0,True,53.78090240566203
BLAN_047,BLAN,vst_BLAN_2020,2020,tower,400.0,20,20,0.0,True,55.765394529119426
BLAN_047,BLAN,vst_BLAN_2021,2021,tower,400.0,20,20,0.0,True,59.297550192387604
BLAN_047,BLAN,vst_BLAN_2022,2022,tower,400.0,24,24,0.0,True,68.87589291967099
BLAN_047,BLAN,vst_BLAN_2023,2023,tower,400.0,25,25,0.0,True,72.50178771210524
BLAN_047,BLAN,vst_BLAN_2024,2024,tower,400.0,24,24,0.0,True,77.64147634019433
BLAN_047,BLAN,vst_BLAN_2025,2025,tower,400.0,24,24,0.0,True,88.22571573013084
BLAN_048,BLAN,vst_BLAN_2015,2015,tower,400.0,16,12,0.25,False,134.3040914285908
BLAN_048,BLAN,vst_BLAN_2016,2016,tower,400.0,13,9,0.3076923076923077,False,134.56672764067397
BLAN_048,BLAN,vst_BLAN_2017,2017,tower,400.0,12,9,0.25,False,141.04771919393846
BLAN_048,BLAN,vst_BLAN_2018,2018,tower,400.0,11,9,0.18181818181818177,False,145.85489003722836
BLAN_048,BLAN,vst_BLAN_2021,2021,tower,400.0,13,8,0.3846153846153846,False,163.56542219008162
BLAN_050,BLAN,vst_BLAN_2015,2015,tower,400.0,7,2,0.7142857142857143,False,0.11889198706736634
BLAN_050,BLAN,vst_BLAN_2016,2016,tower,400.0,6,1,0.8333333333333334,False,0.1463181976289942
BLAN_050,BLAN,vst_BLAN_2017,2017,tower,400.0,9,1,0.8888888888888888,False,0.18260819462362726
BLAN_050,BLAN,vst_BLAN_2018,2018,tower,400.0,12,1,0.9166666666666666,False,0.2415024855126631
BLAN_050,BLAN,vst_BLAN_2021,2021,tower,400.0,21,1,0.9523809523809523,False,0.3541219284011226
BLAN_052,BLAN,vst_BLAN_2015,2015,tower,400.0,14,8,0.4285714285714286,False,1.8111979550042179
BLAN_052,BLAN,vst_BLAN_2016,2016,tower,400.0,7,2,0.7142857142857143,False,1.348928051536352
BLAN_052,BLAN,vst_BLAN_2017,2017,tower,400.0,8,3,0.625,False,2.8034134826392747
BLAN_052,BLAN,vst_BLAN_2018,2018,tower,400.0,8,3,0.625,False,3.7703115247469636
BLAN_052,BLAN,vst_BLAN_2021,2021,tower,400.0,13,4,0.6923076923076923,False,7.440098686718066
BLAN_053,BLAN,vst_BLAN_2015,2015,tower,400.0,6,6,0.0,True,0.10462037435949008
BLAN_055,BLAN,vst_BLAN_2015,2015,tower,400.0,6,6,0.0,True,0.022783159680299724
BLAN_057,BLAN,vst_BLAN_2015,2015,tower,400.0,10,8,0.19999999999999996,False,0.38625840904283476
BLAN_063,BLAN,vst_BLAN_2015,2015,tower,400.0,25,22,0.12,False,258.161044196973
BLAN_063,BLAN,vst_BLAN_2016,2016,tower,400.0,18,17,0.05555555555555558,True,281.413722876987
BLAN_063,BLAN,vst_BLAN_2017,2017,tower,400.0,18,17,0.05555555555555558,True,275.77980330949333
BLAN_063,BLAN,vst_BLAN_2018,2018,tower,400.0,18,17,0.05555555555555558,True,287.1522886368228
BLAN_063,BLAN,vst_BLAN_2021,2021,tower,400.0,17,16,0.05882352941176472,True,293.5801270609676
BONA_001,BONA,vst_BONA_2017,2017,distributed,400.0,50,50,0.0,True,135.56909209632005
BONA_001,BONA,vst_BONA_2020,2020,distributed,400.0,54,54,0.0,True,132.70731017255886
BONA_001,BONA,vst_BONA_2024,2024,distributed,400.0,53,53,0.0,True,147.4915658159374
BONA_002,BONA,vst_BONA_2017,2017,distributed,400.0,35,35,0.0,True,107.87982089022248
BONA_002,BONA,vst_BONA_2020,2020,distributed,400.0,31,31,0.0,True,100.4932397744387
BONA_002,BONA,vst_BONA_2024,2024,distributed,400.0,34,34,0.0,True,122.31491878694516
BONA_003,BONA,vst_BONA_2020,2020,distributed,400.0,12,12,0.0,True,6.375810635684105
BONA_003,BONA,vst_BONA_2024,2024,distributed,400.0,12,12,0.0,True,6.916547623166322
BONA_004,BONA,vst_BONA_2020,2020,distributed,400.0,38,38,0.0,True,27.814058733318497
BONA_004,BONA,vst_BONA_2024,2024,distributed,400.0,43,43,0.0,True,32.265683483652815
BONA_005,BONA,vst_BONA_2017,2017,distributed,400.0,20,20,0.0,True,40.0840308843962
BONA_005,BONA,vst_BONA_2020,2020,distributed,400.0,16,16,0.0,True,42.686188109940424
BONA_005,BONA,vst_BONA_2024,2024,distributed,400.0,17,17,0.0,True,36.610075277788724
BONA_006,BONA,vst_BONA_2020,2020,distributed,400.0,9,9,0.0,True,1.2623676210999382
BONA_006,BONA,vst_BONA_2024,2024,distributed,400.0,18,18,0.0,True,5.951918177488971
BONA_007,BONA,vst_BONA_2017,2017,distributed,400.0,67,67,0.0,True,80.45740950716159
BONA_007,BONA,vst_BONA_2020,2020,distributed,400.0,70,70,0.0,True,88.63245869327582
BONA_008,BONA,vst_BONA_2017,2017,distributed,400.0,34,34,0.0,True,92.49120984329085
BONA_008,BONA,vst_BONA_2020,2020,distributed,400.0,35,35,0.0,True,104.14086202284473
BONA_009,BONA,vst_BONA_2017,2017,distributed,400.0,21,21,0.0,True,5.818672694564838
BONA_009,BONA,vst_BONA_2020,2020,distributed,400.0,23,23,0.0,True,6.361899866004754
BONA_009,BONA,vst_BONA_2024,2024,distributed,400.0,33,33,0.0,True,19.98366403125453
BONA_011,BONA,vst_BONA_2017,2017,distributed,400.0,51,51,0.0,True,25.53182641317651
BONA_011,BONA,vst_BONA_2020,2020,distributed,400.0,55,55,0.0,True,26.620372571601497
BONA_012,BONA,vst_BONA_2017,2017,distributed,400.0,57,57,0.0,True,100.5319672314333
BONA_012,BONA,vst_BONA_2020,2020,distributed,400.0,50,50,0.0,True,96.46535661585723
BONA_012,BONA,vst_BONA_2024,2024,distributed,400.0,55,55,0.0,True,102.07534128723931
BONA_013,BONA,vst_BONA_2020,2020,distributed,400.0,40,40,0.0,True,77.30356004688404
BONA_013,BONA,vst_BONA_2024,2024,distributed,400.0,41,41,0.0,True,83.13447372145085
BONA_014,BONA,vst_BONA_2017,2017,distributed,400.0,28,28,0.0,True,57.64802710515319
BONA_014,BONA,vst_BONA_2020,2020,distributed,400.0,24,24,0.0,True,61.856876600721755
BONA_016,BONA,vst_BONA_2020,2020,distributed,400.0,20,20,0.0,True,11.076960586127495
BONA_018,BONA,vst_BONA_2017,2017,distributed,400.0,10,10,0.0,True,17.988518591920823
BONA_018,BONA,vst_BONA_2020,2020,distributed,400.0,12,12,0.0,True,18.99560988637296
BONA_021,BONA,vst_BONA_2017,2017,distributed,400.0,6,6,0.0,True,0.8689315788963926
BONA_021,BONA,vst_BONA_2020,2020,distributed,400.0,19,19,0.0,True,0.25530962329370527
BONA_023,BONA,vst_BONA_2017,2017,distributed,400.0,4,4,0.0,True,0.12603202984084566
BONA_023,BONA,vst_BONA_2020,2020,distributed,400.0,7,7,0.0,True,0.34124958110251696
BONA_026,BONA,vst_BONA_2017,2017,distributed,400.0,33,33,0.0,True,63.67574425377153
BONA_026,BONA,vst_BONA_2020,2020,distributed,400.0,35,35,0.0,True,64.08126681072264
BONA_070,BONA,vst_BONA_2016,2016,tower,800.0,108,108,0.0,True,21.576836710803363
BONA_070,BONA,vst_BONA_2020,2020,tower,800.0,60,60,0.0,True,12.194605042438033
BONA_070,BONA,vst_BONA_2021,2021,tower,800.0,61,61,0.0,True,12.450623442867723
BONA_070,BONA,vst_BONA_2022,2022,tower,800.0,61,61,0.0,True,12.42314696714305
BONA_070,BONA,vst_BONA_2023,2023,tower,800.0,62,62,0.0,True,13.185479131914141
BONA_070,BONA,vst_BONA_2024,2024,tower,800.0,60,60,0.0,True,12.779061492969424
BONA_070,BONA,vst_BONA_2025,2025,tower,800.0,60,60,0.0,True,12.903442567105522
BONA_071,BONA,vst_BONA_2016,2016,tower,800.0,135,135,0.0,True,130.0919183086668
BONA_071,BONA,vst_BONA_2022,2022,tower,800.0,65,65,0.0,True,16.160710512995234
BONA_072,BONA,vst_BONA_2016,2016,tower,800.0,246,246,0.0,True,212.83822993162119
BONA_072,BONA,vst_BONA_2020,2020,tower,800.0,121,121,0.0,True,111.22286682924651
BONA_072,BONA,vst_BONA_2021,2021,tower,800.0,120,120,0.0,True,113.12156520343888
BONA_072,BONA,vst_BONA_2022,2022,tower,800.0,116,116,0.0,True,112.54289587411026
BONA_072,BONA,vst_BONA_2023,2023,tower,800.0,119,119,0.0,True,117.04862963009923
BONA_072,BONA,vst_BONA_2024,2024,tower,800.0,120,120,0.0,True,117.73545219811282
BONA_072,BONA,vst_BONA_2025,2025,tower,800.0,122,122,0.0,True,120.26902577371976
BONA_073,BONA,vst_BONA_2016,2016,tower,800.0,20,20,0.0,True,1.71050754857836
BONA_073,BONA,vst_BONA_2020,2020,tower,800.0,16,16,0.0,True,3.504838985412246
BONA_073,BONA,vst_BONA_2021,2021,tower,800.0,15,15,0.0,True,2.059733219087437
BONA_073,BONA,vst_BONA_2022,2022,tower,800.0,20,20,0.0,True,3.957730039632113
BONA_073,BONA,vst_BONA_2023,2023,tower,400.0,17,17,0.0,True,5.928067347943352
BONA_073,BONA,vst_BONA_2024,2024,tower,800.0,18,18,0.0,True,2.3918497507356977
BONA_073,BONA,vst_BONA_2025,2025,tower,800.0,20,20,0.0,True,2.751904407835444
BONA_074,BONA,vst_BONA_2016,2016,tower,800.0,24,24,0.0,True,1.3142160618682202
BONA_074,BONA,vst_BONA_2022,2022,tower,800.0,13,13,0.0,True,0.5559960880463044
BONA_075,BONA,vst_BONA_2016,2016,tower,800.0,116,116,0.0,True,186.05090472958355
BONA_075,BONA,vst_BONA_2022,2022,tower,800.0,58,58,0.0,True,88.69656093661592
BONA_076,BONA,vst_BONA_2016,2016,tower,800.0,191,191,0.0,True,96.36098470009449
BONA_077,BONA,vst_BONA_2016,2016,tower,800.0,24,24,0.0,True,4.101905142797993
BONA_077,BONA,vst_BONA_2022,2022,tower,800.0,21,21,0.0,True,2.9777465176293005
BONA_078,BONA,vst_BONA_2016,2016,tower,800.0,140,140,0.0,True,163.04201734608844
BONA_078,BONA,vst_BONA_2020,2020,tower,800.0,71,71,0.0,True,86.11998887324205
BONA_078,BONA,vst_BONA_2021,2021,tower,400.0,75,75,0.0,True,182.56575186860212
BONA_078,BONA,vst_BONA_2022,2022,tower,800.0,77,77,0.0,True,91.70467735671937
BONA_078,BONA,vst_BONA_2023,2023,tower,800.0,77,77,0.0,True,91.96543698897416
BONA_078,BONA,vst_BONA_2024,2024,tower,800.0,83,83,0.0,True,97.47141778132281
BONA_078,BONA,vst_BONA_2025,2025,tower,800.0,81,81,0.0,True,101.49222753904299
BONA_079,BONA,vst_BONA_2016,2016,tower,800.0,161,161,0.0,True,179.18927862873298
BONA_079,BONA,vst_BONA_2022,2022,tower,800.0,81,81,0.0,True,93.63556943836483
BONA_080,BONA,vst_BONA_2016,2016,tower,800.0,142,141,0.007042253521126751,True,49.043491634114595
BONA_081,BONA,vst_BONA_2016,2016,tower,800.0,44,44,0.0,True,6.735196303496757
BONA_082,BONA,vst_BONA_2016,2016,tower,800.0,117,117,0.0,True,491.25646408164926
BONA_083,BONA,vst_BONA_2016,2016,tower,800.0,17,17,0.0,True,2.3116373284112015
BONA_084,BONA,vst_BONA_2016,2016,tower,800.0,152,152,0.0,True,365.0895838302732
BONA_084,BONA,vst_BONA_2020,2020,tower,800.0,74,74,0.0,True,99.44528202700437
BONA_084,BONA,vst_BONA_2021,2021,tower,800.0,70,70,0.0,True,96.45934324110858
BONA_084,BONA,vst_BONA_2022,2022,tower,800.0,67,67,0.0,True,97.44548970736575
BONA_084,BONA,vst_BONA_2023,2023,tower,400.0,68,68,0.0,True,198.99084176235814
BONA_084,BONA,vst_BONA_2024,2024,tower,800.0,70,70,0.0,True,102.62179162181772
BONA_084,BONA,vst_BONA_2025,2025,tower,800.0,68,68,0.0,True,186.86986990154702
BONA_085,BONA,vst_BONA_2016,2016,tower,800.0,75,75,0.0,True,13.752346710969432
BONA_086,BONA,vst_BONA_2016,2016,tower,800.0,34,34,0.0,True,15.738787875612111
BONA_086,BONA,vst_BONA_2022,2022,tower,800.0,14,14,0.0,True,5.000601940727551
BONA_087,BONA,vst_BONA_2016,2016,tower,800.0,144,139,0.03472222222222221,True,125.31453733641395
BONA_088,BONA,vst_BONA_2016,2016,tower,800.0,185,183,0.010810810810810811,True,409.04208982087437
BONA_089,BONA,vst_BONA_2016,2016,tower,800.0,105,105,0.0,True,121.00154488745885
BONA_093,BONA,vst_BONA_2017,2017,tower,800.0,101,101,0.0,True,75.1606968441883
CLBJ_001,CLBJ,vst_CLBJ_2016,2016,tower,400.0,1,1,0.0,True,1.09843111955751
CLBJ_001,CLBJ,vst_CLBJ_2017,2017,tower,400.0,1,1,0.0,True,1.500688745876767
CLBJ_001,CLBJ,vst_CLBJ_2018,2018,tower,400.0,1,1,0.0,True,1.6514636039850532
CLBJ_001,CLBJ,vst_CLBJ_2019,2019,tower,400.0,1,1,0.0,True,2.1198060489461095
CLBJ_001,CLBJ,vst_CLBJ_2020,2020,tower,400.0,2,2,0.0,True,2.384193027776152
CLBJ_001,CLBJ,vst_CLBJ_2021,2021,tower,400.0,2,2,0.0,True,2.7098059783409134
CLBJ_001,CLBJ,vst_CLBJ_2022,2022,tower,400.0,2,2,0.0,True,3.0702958110346263
CLBJ_001,CLBJ,vst_CLBJ_2023,2023,tower,400.0,2,2,0.0,True,3.4507705223244303
CLBJ_001,CLBJ,vst_CLBJ_2024,2024,tower,400.0,2,2,0.0,True,3.6971225086421895
CLBJ_001,CLBJ,vst_CLBJ_2025,2025,tower,400.0,1,1,0.0,True,3.9592632675949777
CLBJ_002,CLBJ,vst_CLBJ_2016,2016,tower,400.0,38,35,0.07894736842105265,True,102.28894039013458
CLBJ_002,CLBJ,vst_CLBJ_2017,2017,tower,400.0,45,41,0.0888888888888889,True,169.2348292555719
CLBJ_002,CLBJ,vst_CLBJ_2018,2018,tower,400.0,38,35,0.07894736842105265,True,86.28028350400439
CLBJ_002,CLBJ,vst_CLBJ_2019,2019,tower,400.0,35,32,0.08571428571428574,True,99.47716876909112
CLBJ_002,CLBJ,vst_CLBJ_2020,2020,tower,400.0,30,26,0.1333333333333333,False,97.88503251746901
CLBJ_002,CLBJ,vst_CLBJ_2021,2021,tower,400.0,31,28,0.09677419354838712,True,99.57801102505374
CLBJ_002,CLBJ,vst_CLBJ_2022,2022,tower,400.0,36,33,0.08333333333333337,True,104.81854963426214
CLBJ_002,CLBJ,vst_CLBJ_2023,2023,tower,400.0,38,35,0.07894736842105265,True,105.54510299548396
CLBJ_002,CLBJ,vst_CLBJ_2024,2024,tower,400.0,36,33,0.08333333333333337,True,100.83133313476658
CLBJ_002,CLBJ,vst_CLBJ_2025,2025,tower,400.0,38,34,0.10526315789473684,False,100.42514452481498
CLBJ_003,CLBJ,vst_CLBJ_2016,2016,tower,400.0,39,34,0.1282051282051282,False,132.08838189345335
CLBJ_003,CLBJ,vst_CLBJ_2017,2017,tower,400.0,36,35,0.02777777777777779,True,133.03830879393615
CLBJ_003,CLBJ,vst_CLBJ_2018,2018,tower,400.0,18,18,0.0,True,130.71640870083715
CLBJ_003,CLBJ,vst_CLBJ_2019,2019,tower,400.0,16,16,0.0,True,135.94104514481808
CLBJ_003,CLBJ,vst_CLBJ_2020,2020,tower,400.0,17,17,0.0,True,146.83035589347202
CLBJ_003,CLBJ,vst_CLBJ_2021,2021,tower,400.0,23,23,0.0,True,152.30556080519008
CLBJ_003,CLBJ,vst_CLBJ_2022,2022,tower,400.0,25,25,0.0,True,156.34011575150458
CLBJ_003,CLBJ,vst_CLBJ_2023,2023,tower,400.0,26,26,0.0,True,159.73023355675778
CLBJ_003,CLBJ,vst_CLBJ_2024,2024,tower,400.0,29,29,0.0,True,160.78741400828466
CLBJ_003,CLBJ,vst_CLBJ_2025,2025,tower,400.0,26,26,0.0,True,162.70454764989475
CLBJ_004,CLBJ,vst_CLBJ_2016,2016,tower,400.0,10,10,0.0,True,15.935156595182196
CLBJ_004,CLBJ,vst_CLBJ_2017,2017,tower,400.0,10,10,0.0,True,20.138673521060703
CLBJ_004,CLBJ,vst_CLBJ_2018,2018,tower,400.0,9,9,0.0,True,21.918448427284417
CLBJ_004,CLBJ,vst_CLBJ_2019,2019,tower,400.0,8,8,0.0,True,23.924995335488894
CLBJ_004,CLBJ,vst_CLBJ_2020,2020,tower,400.0,7,7,0.0,True,20.62363756338732
CLBJ_004,CLBJ,vst_CLBJ_2021,2021,tower,400.0,10,10,0.0,True,22.005136660563796
CLBJ_004,CLBJ,vst_CLBJ_2022,2022,tower,400.0,8,8,0.0,True,24.155759837490784
CLBJ_004,CLBJ,vst_CLBJ_2023,2023,tower,400.0,9,9,0.0,True,25.36778272752049
CLBJ_004,CLBJ,vst_CLBJ_2024,2024,tower,400.0,9,9,0.0,True,27.348723304225402
CLBJ_004,CLBJ,vst_CLBJ_2025,2025,tower,400.0,9,9,0.0,True,29.524532900411558
CLBJ_005,CLBJ,vst_CLBJ_2016,2016,tower,400.0,38,31,0.1842105263157895,False,109.43558299006601
